I_ID,I_IM_ID,I_NAME,I_PRICE,I_DATA,
172492,85830,Item4592,53962,cb6d4671-9257-40c6-bee8-ab60a4d5425b,
144212,60954,Item4593,78186,c3ae7848-4656-4b5f-b1f8-efb2cda297a0,
40790,90040,Item4594,17574,dc6cfa8d-7422-467a-a417-2d6aec13a88d,
25165,191285,Item4595,30583,c8c0fff1-7d2b-4b83-9a9e-51a501424861,
128622,17388,Item4596,20098,21d7e180-6780-4626-8bac-a4933a2378ae,
60017,150350,Item4597,31551,98978c4e-3d7f-4a5a-a60b-41bcea2c4239,
2384,150382,Item4598,60125,ff8e28ce-0990-43c1-b188-a2c6d06e798a,
48932,62431,Item4599,11898,5ebb1a22-6827-4592-8b77-266b47c6516c,
148787,120698,Item4600,80834,5a1232cb-4dd7-4113-b0f6-6d2b6ae54c77,
112614,162615,Item4601,47895,e4f81826-b351-4df0-807c-fb2c371a4728,
165178,7564,Item4602,82857,c2dd16f3-42ad-4196-bd0e-4837f0f347f9,
99725,160806,Item4603,68367,1067b84c-1f8a-4834-80e6-726147a89daa,
92086,139032,Item4604,98250,ed1458ec-2df3-4aa4-a4fa-79ccd5dee887,
15320,177967,Item4605,86333,55d671ee-5915-47e8-a94e-6cdf4a843cee,
59653,19473,Item4606,28717,28562a53-f773-414d-9764-7a6570af6f11,
22559,97471,Item4607,53745,be632f4e-c8f2-453f-abda-1e05d6625ae4,
177454,114515,Item4608,57982,31e84e85-589e-4565-95d6-428b90728bd3,
23686,38329,Item4609,96848,fb1fd3a9-da5a-4ddc-baa4-fd43c43014bd,
41277,195486,Item4610,12690,a3f93e53-7b3b-4af6-8709-5a9350b369e9,
116609,96838,Item4611,90393,6c189dcb-fea8-43bf-9976-3688172857da,
162527,5624,Item4612,51630,3b414d9e-b56a-47f6-8215-18a2b2fbcfd9,
35161,28233,Item4613,71863,1cccf000-be10-4baf-8c29-bd0ad7b55644,
25916,165152,Item4614,33041,bc3a377c-8f90-4ac2-b41e-d541827a5636,
1817,163082,Item4615,89009,1bebff7f-579a-4706-aabd-105634b4d856,
156909,114515,Item4616,40203,9a3ee3f0-434e-423d-acaf-d601b6308d74,
192161,140227,Item4617,61222,55f04266-04b8-4def-bce1-5bbf0e06fd5f,
18348,15801,Item4618,97841,c82307a5-186e-4518-8f32-1d2918a1124b,
174680,157852,Item4619,94791,0fed6e86-41a7-41bd-bbd6-27261b18d80b,
169761,131123,Item4620,34847,941b6a1a-3e10-49c4-ae17-adc2566a048d,
44571,19068,Item4621,75250,7e63602e-9793-47e8-8681-6d222bd3a3fb,
105800,90504,Item4622,51714,42a68950-25eb-4e4a-bc95-32f4e650d02f,
16410,3212,Item4623,94155,b0bf2d85-f135-44df-b7d4-3258c1f76f3d,
162128,96458,Item4624,35395,875b33af-5e0b-43d9-87af-0810eabd132a,
30997,7296,Item4625,49534,44f9774e-9c6c-457b-af64-dadff3112f4a,
137014,11431,Item4626,97098,721d7bfc-ce61-46b5-b7bb-c033cee5639e,
123004,155163,Item4627,56518,6a23eb66-7f33-4b9e-a541-622d71854f6d,
51168,89331,Item4628,24293,4b974ad3-61d4-49ee-a318-85f049776eb1,
197675,99413,Item4629,49384,a1964e2a-925b-480f-a39f-77186a23f13a,
162216,73520,Item4630,81548,3ea65723-cd37-4582-bb6f-9803f8504757,
89552,180829,Item4631,46375,4decf735-8db1-4c80-b6a3-13750de2caf6,
196479,148711,Item4632,13308,56937d43-f354-4538-86cb-42bf07a0562a,
89777,52628,Item4633,21558,a383716a-e509-4dda-b3fe-67c6445aa499,
70556,139536,Item4634,37570,0021c1d6-bf7b-4438-a973-eeff59202d11,
99963,116295,Item4635,91938,8b3273d9-6727-420c-be9d-bb75e503c04b,
187954,58178,Item4636,23092,aa5743a2-7a6b-4884-aa33-ab52e5f1d218,
21866,199275,Item4637,75760,846c307b-1609-4b7d-b43b-5034db9d3c1c,
128895,59948,Item4638,14359,1a496bf4-7c54-4491-a988-8f460e65c332,
48575,82308,Item4639,47910,ff334c91-5fb7-4b84-a143-4d159ecd180d,
50114,139458,Item4640,31164,886c6ac8-f6f6-4daa-9795-f1e2916b0601,
62664,59283,Item4641,18669,4cc421c7-3fd2-49b5-809a-adc92fba1f78,
99509,39705,Item4642,41379,42633046-e3d3-4818-88a5-f8897ef26b14,
51480,191504,Item4643,41656,1f5c4326-3077-4d49-b08e-01244de9a28e,
79620,128781,Item4644,82148,e9c4b7eb-7cdf-4453-a142-b2dce0d3cde2,
53777,60659,Item4645,28787,a87eac08-854a-4ba5-8c3b-a9a1435fa588,
94126,78884,Item4646,42234,a603e6dc-31ef-48d7-abc6-99e6770671a3,
93156,93484,Item4647,83966,78faab8f-a3b7-4cf8-b494-ece9906be507,
40692,142794,Item4648,15224,5c8291f2-7c71-4c9c-8e81-e8e436e1e968,
22908,141787,Item4649,81324,8e4074eb-cbb4-4661-b3bd-fa011dec0108,
107860,25280,Item4650,73491,1b6731e9-6a2e-4764-a3ef-341982e1b7c5,
197891,173029,Item4651,77896,2ce91bc0-5b4c-4761-b740-649820379b61,
157387,80041,Item4652,47643,ee4fab9a-2669-46ad-8672-6304f657317a,
49107,131386,Item4653,28455,a1dfb942-4b9d-44f0-b2af-b8dc4cf7b8b9,
68985,94425,Item4654,67221,639fb296-2097-44db-b5f1-eb24e4a2b5ce,
115718,41964,Item4655,41757,6aa6de6a-3253-4d3f-9303-bf6cc51e4868,
62225,149514,Item4656,19922,e2aa551b-f006-4aa0-8d5b-ff06103bbe91,
190981,180297,Item4657,81803,3554116a-9167-462b-87cb-876c0432dd39,
39127,136145,Item4658,77886,38b37c25-42da-488b-86bc-5375719533dc,
68999,146561,Item4659,95218,a0d682f5-3e54-4d41-afa1-2d65bac63894,
187401,169552,Item4660,47825,ab350318-8883-4a1e-8b97-38ac2eadfc33,
98308,153866,Item4661,30831,50a33737-7fbd-482a-9c4f-199b2810f3d7,
103327,56642,Item4662,33916,421fb642-2e65-4cf2-a337-98cc2a33cf13,
18510,50158,Item4663,10715,504600ab-f79e-43ca-960e-dbcca5536468,
17821,38350,Item4664,98650,6b6df0f3-a391-4ddc-99fc-2b1a0cd696ea,
193342,184467,Item4665,82904,dcc6a70f-31bc-4f90-bea5-d502587f3658,
100583,41220,Item4666,91807,994ccca0-0fdb-40b0-8eb4-cdec46d4aa93,
176816,44497,Item4667,75857,e96c4f61-3bd0-4483-ab00-643edf871816,
164466,141623,Item4668,54450,e2b1df2f-6067-4e00-b05b-fe00f4f46e7d,
30182,130820,Item4669,78245,f25c483a-c82e-4875-bcfe-5d38649cd032,
62822,165171,Item4670,65928,65972c40-d2ee-4e18-95a2-a6f059c5cc93,
121915,193622,Item4671,96404,0c3f6d9e-106c-4f93-b5ba-a57e8c71864c,
162102,33463,Item4672,22824,398e7fc1-b81a-43d7-b54d-d901e4bcb8ae,
18860,94047,Item4673,55743,ffb4cd4b-2346-414f-8794-4b40f1a3ba0c,
53929,28955,Item4674,40312,e910d7b1-3aa5-4b1e-bf9e-20ea7e496286,
45576,120487,Item4675,43478,0caf8226-7972-4980-9f53-55a1069b7c4f,
47094,103179,Item4676,26726,c4478998-ec6b-4eae-a21a-d479b16342d1,
135405,5,Item4677,53613,c1f90109-2573-4afe-8ad5-73977aee6f4f,
30321,8688,Item4678,29704,29384a37-1b9d-4788-97c4-c34045bf581d,
8518,9209,Item4679,83191,c5ba687f-4ced-40c7-9618-cb2a80122b38,
129096,123948,Item4680,98284,7ffe8b8e-6969-4ce6-a617-a9113871eab2,
129951,173236,Item4681,62320,3cdbb2af-32f7-4b57-8e69-e2db0c0224d0,
180675,174110,Item4682,15860,392e8014-891f-481e-afbc-4a781a691323,
168479,14821,Item4683,41630,2e628bde-a457-45a9-a482-ec11e46af506,
134670,168319,Item4684,98102,6f772bfc-39f7-4572-ab1e-8eddf0880777,
92021,199961,Item4685,55795,73d01780-201b-470e-8c28-302572e987ff,
144838,93556,Item4686,61678,da5b729e-115b-4b74-94a0-844ba641f0cd,
197449,147556,Item4687,23186,4d51d6c8-71bf-4c00-8594-1e0bfbdedbab,
71354,171155,Item4688,30693,c2ab169a-53c7-4efc-89d6-2ecb223b44c9,
35443,5844,Item4689,51032,5ff07100-ecd3-4d4b-8818-d0c50f076be6,
160534,19100,Item4690,70145,97731d0f-cb0c-4571-a01f-1949d497b026,
110777,130169,Item4691,55698,88783e81-0f18-4e06-8994-1493ef3aa763,
137489,22339,Item4692,18773,80bd0760-6669-4cdf-b975-14141efb48be,
24934,158835,Item4693,15416,ede7f935-1670-4194-aac6-5bd2dc4c23c1,
141415,124936,Item4694,17231,9718c127-9447-4871-925f-2cc2983d0f24,
93556,114474,Item4695,61512,84f42d0d-b361-4e02-8f7e-da123cf32a47,
186110,79585,Item4696,13977,a68c0323-e279-4c41-bdc4-c9dd04ff57a7,
82193,148257,Item4697,55769,3eb30932-37c7-4f04-9e8c-3870f3ba15d1,
151087,158175,Item4698,97928,8fe81743-db75-4af7-b8eb-bfd459ec79df,
28655,87232,Item4699,89630,ef92adab-0105-42d9-9762-1eb39220bfe8,
40465,5955,Item4700,59223,79ad6b68-4f29-48f1-9770-a8de80aede7f,
81422,188267,Item4701,73042,8b515dc8-3061-4ccb-9970-b12c40f48046,
105164,53622,Item4702,52430,918daf08-f865-465b-ace7-7cc5ecf73519,
105909,95728,Item4703,80449,4dadc54b-efbf-44e8-b4a9-b0338379163c,
154231,57162,Item4704,48446,a11120e8-122f-48bb-b3a2-9fedbc5f7f17,
72513,147284,Item4705,81788,7fa0d83d-c5ff-4acc-982a-f2e98571e202,
7018,162740,Item4706,55059,39289955-a136-49f6-a7be-8e58bb339e29,
123503,79797,Item4707,91238,c5e1b46d-a1cb-4aee-9e82-fc17233c57d5,
111275,170560,Item4708,22694,1052844f-fb75-4750-b52b-161eab42678c,
154716,114423,Item4709,24161,242bda2e-61da-428f-99eb-d7f323984d87,
2762,151892,Item4710,72039,fbe391dc-1706-4457-b328-4daa0cc35594,
80200,109772,Item4711,37463,8ed507d6-7196-41b4-a1f2-fcc6150c43ae,
67762,40651,Item4712,87688,1bf588b7-f857-4e20-803b-76146db3597d,
164407,79867,Item4713,64006,7c4eedba-349d-41a8-a43f-87e382bb60f2,
27186,136062,Item4714,55448,6d286693-bbf3-4028-82ff-67dbdb8bfc7d,
1072,198773,Item4715,72353,c78a31f7-727b-486c-8fe2-b4e6705846c6,
53749,5260,Item4716,56896,2fececd5-72f6-42d3-99c2-07961326be8d,
37668,28164,Item4717,27831,665b6c9b-1482-4664-85c8-9cc76f1b84d1,
4676,31666,Item4718,29750,43f48bf6-b41d-463c-84dd-cf403004ed6c,
39545,182947,Item4719,94681,be60ef92-3409-496e-82e9-931061a955c1,
71834,12008,Item4720,35821,f73de85c-d12c-435c-ac28-7e2accf8648f,
161676,21723,Item4721,35887,2762de0b-99e1-47d8-a435-0384b0801fc5,
67836,35686,Item4722,94201,78575e12-697a-4bda-9c8e-92ee970bd2f0,
155050,44700,Item4723,72633,6a403f57-1a2b-4443-81ce-be424ff1693b,
157245,186472,Item4724,47844,4844dde0-9a7e-405b-9247-eb8272f63826,
138533,186411,Item4725,28469,20f5a11d-606d-4c15-9ea9-3a1e2238cdee,
61413,168233,Item4726,29142,dc4ea64c-741a-4e0f-a586-ab8d00fa20a0,
78229,91694,Item4727,19858,fdb08fba-0c31-42a4-b7ca-37263b986616,
196723,181436,Item4728,79231,338181e7-d441-41d2-9225-2764f750c917,
150895,101930,Item4729,39584,e5cd4cfd-4b88-4256-a9bc-1168229f5e31,
110199,151805,Item4730,66635,f6c737ed-8e62-4217-84fa-34c5967e7aae,
44617,198282,Item4731,88310,c4ce05e9-336b-4cf9-a9cb-e57cb77ca7f8,
142834,150890,Item4732,71138,9fc0919c-837e-4c27-a390-8b92dcfb5fd9,
140920,146720,Item4733,42641,19247bbc-b6c7-42a1-a3b1-3ada88ef46d3,
47062,142845,Item4734,96321,3caf6488-fbf8-46d6-9af4-9ad254b1e7a0,
102925,66292,Item4735,61345,321ce080-ed9c-43ea-951e-86a0c05b394b,
105844,62943,Item4736,59380,a31fae56-0570-466a-935b-5751a7cdc57f,
92325,50505,Item4737,50500,429000fa-ff77-4301-a9f2-05cb4b3e3ed8,
20793,179889,Item4738,55412,78135c9b-8bdc-490f-9640-164389159e58,
85457,168476,Item4739,19654,9b3c29d5-00dd-4a1d-ba03-eb4690821614,
57045,142574,Item4740,78572,e2e4804d-e05a-47b3-ba2a-3eb98de4674b,
39911,67100,Item4741,65310,d1aa0721-402c-484c-ac78-e103cb50409f,
33414,67442,Item4742,57738,3348b495-a7df-474f-928c-d076b2d93678,
165918,100674,Item4743,32127,a7e45937-e35d-41ca-8f9d-144eb3f07eaa,
135443,118162,Item4744,35792,79b657ac-5677-43c7-b34d-81d80537b6d3,
21766,195975,Item4745,31937,4225f90c-2aa7-45ae-82a5-cf72def68d5d,
92687,175842,Item4746,70525,e09ef6cf-68f7-4a67-9df4-4c64824e429e,
123821,87657,Item4747,73459,966f231b-08c1-43ce-91cf-b04b01a36ceb,
13959,34959,Item4748,80400,21d8c6ce-92ec-476b-918a-7c9f71662f75,
36399,153112,Item4749,82423,e264a068-d855-4ceb-8832-32b80c2a9354,
107943,104814,Item4750,69128,424adc3a-e867-4067-bf11-c65ca32025fe,
184862,162828,Item4751,20456,fc189275-47a7-442b-8a77-745d82c4f936,
51799,94238,Item4752,70813,bf392fdd-5676-48bb-95e3-cf9450d7a1ce,
170386,120009,Item4753,77983,32a412d6-f639-4967-8478-eaac102a2c95,
6021,131968,Item4754,69339,86e69790-1d81-4a69-bdc1-462af05631c5,
13123,73398,Item4755,99337,6c305f30-968c-4ffa-bf71-02a33b277d37,
36448,78549,Item4756,36120,d92c01c1-706b-4cd4-bdc3-032d49e0a929,
21685,84283,Item4757,69269,37707fae-052d-4e20-a70a-a3e2310ea03f,
198929,47453,Item4758,24099,96d3cda4-fa86-4b4a-b5b1-57616c7915ed,
93609,50342,Item4759,47119,1baecf16-4edf-4713-863d-6136e855b068,
1683,31545,Item4760,80255,e9dd0bcb-14e1-427b-8a24-7b890456764e,
159580,26114,Item4761,85324,d3b68aad-c3f3-4cf4-b82a-253ab1aaa13a,
96050,162044,Item4762,26436,a90af614-9ac0-4da5-b563-729dbb236ea7,
162623,26403,Item4763,51097,137caa0b-a0a8-4da7-8dba-7e9e3db6faba,
97320,175110,Item4764,39122,80fbf5a1-3e3a-4e57-bedb-44b887ac133e,
34333,101851,Item4765,56528,4ec1e8d1-da4e-4312-a767-b7d4c5bf579e,
21004,168398,Item4766,53287,3f4f9a98-106d-4482-82c3-130f547252de,
118627,85595,Item4767,61881,234a6365-cd41-4351-87e4-73ff13d6b545,
181886,167018,Item4768,76521,23bf7de5-194c-4cae-be82-d73e9fc7b476,
77848,129443,Item4769,37119,d5a91110-3fcf-43ce-a7e4-ce8caa1cc534,
67010,133755,Item4770,25480,e83d4789-a3d4-44d9-97e8-f238f050871c,
177724,84100,Item4771,97004,63fa8c55-7ea8-4653-8611-708a149466e0,
111162,129095,Item4772,53065,8bc3b250-1086-4872-bb18-505747c595e6,
121350,89886,Item4773,98397,650b215c-2a49-4d08-9960-d6ec4bd0772c,
104395,7343,Item4774,27613,f1a74e28-2725-41e5-8725-0c88384cb378,
125560,95154,Item4775,74144,a23b2075-d598-49ca-aa5e-736e90a1372c,
3577,8895,Item4776,73308,77b7c832-8b51-41fb-9581-9f7c639bd53b,
96769,24740,Item4777,24621,1a6d58c4-0f8f-46ea-8791-e594448a06a2,
140068,36791,Item4778,97831,ca968cc5-af38-484c-b89a-b13a39bb3add,
161416,199462,Item4779,95231,fa194c78-7b88-4e08-a865-9f633d5cef09,
77657,177128,Item4780,10312,32cfc199-3c02-4616-a961-fde837ebd0bc,
85701,31814,Item4781,89746,edeae190-e9fb-4beb-9b36-8a6ec1cf4d35,
121163,5293,Item4782,51560,ce43d630-c587-49c3-bcad-38efb59b1598,
30438,167882,Item4783,55360,aa232743-9c66-4bad-b8de-10688b9ed4cd,
177274,108622,Item4784,23499,41792682-632f-4582-a864-7e49a356a753,
133068,39445,Item4785,54706,bc11788e-3c85-4747-ae64-1f95eb40ba91,
73658,24883,Item4786,95134,df4594ca-24d4-4ca5-a061-5975100e5591,
96394,164548,Item4787,63241,97e5c5ef-4cfe-409a-93d6-871e46fd3347,
27166,146301,Item4788,25299,00f8ec67-dd0b-4a2e-a93e-ada153eb44f5,
52191,74372,Item4789,31679,97543a85-6d08-40d0-bb35-474912820e54,
171701,151047,Item4790,85000,787e1233-7fde-4461-b2f6-de63f848af94,
120081,136311,Item4791,83233,9953088f-0ad9-473f-a4ea-76768a6c5d93,
194229,105741,Item4792,94337,2162ba3c-2a7e-427d-8f84-397bfcfa8a83,
113827,29012,Item4793,73959,aa6fea44-ad99-4c8e-b667-ee47bbc576c0,
144466,120060,Item4794,85609,970705b2-558d-4972-9f50-4e19c9ab7ef8,
177381,48326,Item4795,52441,fe53e717-83d8-47aa-8eca-97b00d1d1bb8,
69345,42069,Item4796,48172,496282cb-94a5-404c-a3b8-fc7373b52ac6,
33758,81035,Item4797,17444,34bf3b1e-3554-4f23-852a-742a36d6da6b,
144778,52797,Item4798,94514,392c941f-1822-42bc-a588-be593fb1afea,
176235,175787,Item4799,50259,5abc9730-9ef0-4a32-b132-020a563d0483,
129976,71497,Item4800,76494,b9fbad08-8bdc-48a9-8911-500140a8bcca,
51864,121445,Item4801,32506,02ccb672-18ba-4a25-83f8-9e20782e099c,
27356,17402,Item4802,76269,99d75d87-e475-4e91-8eed-811248edbab8,
13197,68290,Item4803,21866,bc35e25a-993d-4310-8c5c-ec2bc1f64a74,
95582,116541,Item4804,16551,af927e70-1aae-440b-8f79-c7cfd5f41dd2,
130190,6932,Item4805,43091,bb70cb7f-806a-4e77-9474-83adf778cda6,
114416,98107,Item4806,87688,06e7dfbd-c8b3-44b9-8d90-0392bd723b82,
147946,165950,Item4807,81629,ad929b28-938c-4d3e-975f-82a2c2548b6b,
145848,26990,Item4808,76114,1133bd8a-ddad-459a-8a5b-2024b6f129cc,
188301,168109,Item4809,13225,0dc312f2-5304-4720-9017-d59ece77dcf7,
162515,78573,Item4810,45797,a9beb5ab-3a31-4828-952c-a651d9cd4ac0,
68089,165417,Item4811,57192,4d2403d6-f3fa-4c60-ae78-15b60094f6f0,
136038,117923,Item4812,55767,f35691ac-65ba-4a59-9c12-f734898ddf38,
41324,77295,Item4813,39799,f6b2ff3d-1c6d-4f6e-9cb3-05e7809607b7,
186875,15576,Item4814,36367,c98ac2e7-ef15-4f29-af4a-e648f5390b92,
166738,109045,Item4815,40049,b8fd1218-47d5-4f58-bf2f-01973f93b4f6,
114241,161618,Item4816,71466,3dafe340-33ef-414a-a362-c4fd399a2252,
109385,107824,Item4817,24535,3ebc69a1-d7e7-4c4d-bb33-8cd5da719e6f,
48100,52426,Item4818,35299,6d39c00d-4508-4313-9f55-aca5706e80bb,
161872,1984,Item4819,43868,13c208c8-3950-4e56-8086-78a7eca73d6f,
22074,71913,Item4820,30440,1585a203-589e-4baf-bc45-2534311d9ccb,
26719,1463,Item4821,97272,da668cc8-3842-43e8-8753-88cfec228063,
61030,1449,Item4822,77347,7178c498-ec4b-4316-8621-4e62f8ed2952,
149090,149623,Item4823,27502,38e16468-cd75-421d-92dd-987c46c65e01,
43393,127616,Item4824,78270,cad97fe5-c450-488b-b6a0-36e432870d16,
194545,101285,Item4825,67398,ab019fc6-e1e3-461d-88e5-d10933ace929,
146663,110944,Item4826,66666,c105b13b-9022-4265-9f1a-3fda43db5b8f,
98395,151772,Item4827,85650,7d58e173-1e2a-4ca9-9815-4c0c022a320e,
54832,195819,Item4828,22721,d3df0699-2a1d-483f-9e89-97e613ec5968,
93878,104481,Item4829,60145,204df5f2-78d4-4c91-80b2-ca2aabd197e0,
15416,24459,Item4830,51470,00ab476d-3573-4374-b2cb-afead51b0ee9,
80779,190149,Item4831,36506,23378030-3412-49ef-b848-9bc968e91fc3,
27477,36453,Item4832,80330,ebc92baf-a157-43fb-9b70-ab0d861007fb,
2766,142846,Item4833,29714,ebc7c061-7084-4b7c-be95-97d7ee9b376c,
143643,38810,Item4834,40777,970afe84-4e25-4db9-86f3-c340edb73e3e,
141873,102215,Item4835,12331,233161f4-b564-41b2-8d4a-a8d6a16e0361,
30779,196195,Item4836,95079,25bd26cf-becb-4a15-a036-cf17b66e3bea,
47014,108317,Item4837,41782,c69936c3-f929-4c19-84e2-15652988c6d6,
85234,172196,Item4838,74601,b4da03b6-cbe9-4fd4-82c6-17d9cfacb592,
127586,147055,Item4839,75891,3bb2c76a-389c-4ae4-b48e-09f0bcdeb478,
97772,32884,Item4840,74558,84ea40dc-b344-4e0e-8f31-ba4cfe6ef4d1,
54268,106682,Item4841,63761,22bccb25-c505-4cb5-9cd0-f6322e0da808,
146199,64881,Item4842,60254,67de6791-752f-47ec-b882-8ae04a311ae5,
110615,137988,Item4843,32958,7a5c9838-fa11-4a95-bb05-2eee6838b5e5,
24960,50752,Item4844,57964,05add5f6-d3fe-43fc-9c0b-ecf14076e649,
78414,144732,Item4845,92410,53544dd8-5c17-4392-8397-e6c6d743a9f2,
42588,152263,Item4846,76477,78396fef-addd-455f-81bf-13f0d2a46774,
166922,141755,Item4847,48648,6a0cbd8d-4a77-4778-8bec-b1fc0ccea630,
709,172435,Item4848,61990,827f8d8e-c2c9-4332-a62e-0ab17a434a01,
114558,34374,Item4849,54865,9c6dc593-1a63-45c1-9755-84a1235d672a,
60670,73856,Item4850,24010,e2a0dce7-d8c0-4e1e-ab6a-dc215319c85c,
107677,25591,Item4851,23318,e6e2788f-0a13-47ed-b36c-b6836a9aa348,
182772,25348,Item4852,75207,72524ed3-76d0-4144-8a08-3da207b9702e,
34427,31839,Item4853,70975,8e86e4ab-90b0-4f34-9c0f-64ff2fd7051d,
43234,111513,Item4854,45889,541d6c7f-bfdc-4282-8c0d-076241f1eb78,
184899,171182,Item4855,31878,001a75e8-b0d3-4963-ba12-fe1678dd9806,
178559,178094,Item4856,18908,13d74f6f-07dd-4d8b-ad23-af7caf882495,
137856,120941,Item4857,51937,5a94fc83-668d-4c3c-8b0a-dc5d4110e887,
36944,186407,Item4858,63310,be033e37-5aaf-46aa-b787-fc5ef3406086,
157972,68458,Item4859,88990,043eae18-c836-4f20-a351-e5070090e608,
21025,126834,Item4860,82510,16f8752a-e516-4f28-a741-0bcbcfa47cff,
138090,96367,Item4861,72662,548ffd88-5bed-46f0-bfd6-2beb8be3bc13,
53135,186651,Item4862,43172,d0ef4a6e-eed5-4914-a4f9-225754593747,
33362,52349,Item4863,11389,fcc85b07-3924-432a-99fa-53a62b8b2fc4,
78563,101995,Item4864,84656,f693bb4f-693e-4d8e-9187-af6779e482a3,
76947,106361,Item4865,43062,6beeb72a-586a-4216-98fd-0b4b5a42c77b,
118007,146062,Item4866,81574,2ea11d54-d96f-4f72-910c-0e3d4f708a2f,
71375,152109,Item4867,27748,3a501bff-f21f-4058-a5fc-2fdfa24e5e7f,
189062,42529,Item4868,66867,75f20292-4528-490e-895e-b18a470a65d3,
463,73684,Item4869,76466,2bab881c-a9fa-43be-b708-d108fde428fa,
18089,49473,Item4870,53501,c1e94d53-90fb-4027-9414-26ee8cab4bbc,
91434,85475,Item4871,35976,63bb0d2e-735d-4b40-b408-fd133bdc847a,
166252,167877,Item4872,55265,65ccf5b0-54bb-4bc6-bb8a-a25b30e9cd74,
16479,29590,Item4873,91795,be2d9280-3821-4ae6-84d6-3e1d28d84929,
82975,1122,Item4874,12647,7d3e3566-0bca-48ff-a05d-b207be64a859,
101334,48890,Item4875,17594,88e9c5fd-29c5-444d-9dfd-bfff9fa57a74,
90757,67101,Item4876,37280,e4601357-502b-42aa-be24-db0fb1e2474a,
2652,67589,Item4877,19753,95104d74-a216-4330-992c-a36a0e4d4d29,
189715,160023,Item4878,46948,2261783a-51bf-44d0-b593-6c7a750fbeb6,
26101,130220,Item4879,68922,b9314f1c-0010-42da-941d-3715b11a2444,
68786,120101,Item4880,84465,49a9ee3b-f680-42b9-bf24-00a37736b3f1,
136745,152136,Item4881,72330,93d41626-f8fe-4425-acea-681b33454400,
121862,19886,Item4882,94756,52032bbd-7d0c-4752-a637-b8626aea39ef,
18552,101822,Item4883,19240,f930c20c-fe65-47c5-840a-5792278c1091,
18114,167661,Item4884,69616,45087685-8161-4ea4-b6a8-b28c0e7c83f6,
180597,1914,Item4885,89201,90f0e212-ffb8-4e38-a2f6-5423072a8dd5,
71089,90967,Item4886,93775,ccab10cc-5131-4a6c-a9d7-e07cd02bfff4,
96347,39537,Item4887,96758,254e0fce-6b5f-4429-81f6-9ea6cd1a3f35,
124046,54999,Item4888,16224,3c018cc1-12ad-4a52-9846-a52bf08014dd,
64977,108208,Item4889,64204,c9007660-45e4-45bd-bc81-7ba7d22cb1e9,
30389,27479,Item4890,29906,980f2618-8de3-42e1-805c-eb44c1b185ec,
69231,57102,Item4891,84290,30861dd6-bce0-4e7b-a4cf-37f7cbf72171,
97307,187821,Item4892,20957,32d91d7a-91d8-4662-a32d-118e45e12f1f,
194638,45974,Item4893,50062,889abbf2-77a3-4eab-9bf3-43b89156b41b,
95288,136434,Item4894,45970,3e1ca1b2-138d-4920-b5af-91a43120504e,
95412,45696,Item4895,87832,bb687fd7-e786-45f5-aa47-89d609cea478,
61294,160342,Item4896,15371,1b9b0f99-73b9-4ed9-ae25-8c084bad1270,
21177,188459,Item4897,59703,c39ae635-835d-441e-ae17-6666c7466042,
63099,2549,Item4898,60900,de504009-5796-4524-9f12-9d26a75ee24c,
137443,64770,Item4899,92940,95c990b3-6936-4fe7-80c7-1b37ab040a6c,
197904,41515,Item4900,61287,97e4c786-abf2-4e54-b210-e0e59d3e80f8,
15874,145875,Item4901,58130,534897a3-27a0-4041-b49f-d99d5cae1ffa,
155,68639,Item4902,28454,a6bc4f25-be22-465d-b835-d179c134c3d5,
75653,142989,Item4903,45706,dfa63f6d-092b-4ea2-8348-7ef8f38865d5,
189158,38711,Item4904,55445,236510d0-2dfe-4dc9-8576-3f1b3172e4a2,
15531,114381,Item4905,89634,8ecf5f26-884e-456e-9e05-a5d26fd0835a,
33077,22117,Item4906,90747,514acbd4-b8e4-40d6-b5d2-06940db5e40c,
81148,117097,Item4907,77468,f61f57dc-1c01-4112-b3c8-6210f51f70d1,
6068,197357,Item4908,42889,5f56cc1b-64c6-498f-af97-311e22a846c3,
11377,43743,Item4909,21351,c8a7a432-0f94-40ca-8b2a-1e6ea14adb52,
112532,155544,Item4910,35987,23406cb2-00af-4be2-a292-d7fd41b787a5,
50586,161669,Item4911,64935,1bd36252-75f8-4266-807f-1eee55199e43,
116751,140538,Item4912,75339,57473465-19f3-4a50-b84c-44d4c1e5f4b8,
4427,110357,Item4913,95623,adedcdd0-ba07-4121-bb50-683f719e6c82,
96535,92875,Item4914,11672,93c88347-d304-4b68-b2e6-d735ca17537e,
61370,44200,Item4915,60317,a47e4699-5f76-4bc9-baed-f9b19e780194,
112516,4328,Item4916,70274,b09c90a8-e76e-468b-8ff7-a42d51d25925,
160277,16864,Item4917,90480,61ad6825-0a12-437b-adf3-3abb5de32d51,
5277,2852,Item4918,14210,a7e50e20-7497-435f-8ed8-a2834cdad71f,
118606,77634,Item4919,49277,0130658b-5a5d-4ee7-bfa5-b8e4471dadb9,
83668,82626,Item4920,28866,f43f86b5-eb60-4b56-9bf7-5013dfa29f48,
162106,130424,Item4921,69612,ca51d835-8554-43b5-b1fd-dd209bcd9fbc,
110556,57198,Item4922,23438,2009cf22-fba5-46ed-b287-480e42c88e30,
134108,36431,Item4923,68044,2bf47ee5-e311-45d1-bed2-220c15c81e0a,
16027,59549,Item4924,66023,d225e370-adeb-45d6-82f5-0e190f705763,
